# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 6.729189464950522,13.879836503959694,4.3626294630558515,160.88135743419835,-1.7641726568302338,3.000000000000205,0.15158204127038805,-54.228662943013035,-15.301138700200015,-64.73868585866504
 6.734612092572615,13.88882909239316,4.359497628234129,160.79838505683318,-1.7479047739639557,3.0000000000002047,0.15738350771075138,-54.57971672916819,-15.740498010691034,-63.980301027742215
 6.740049128373674,13.897757278360219,4.35637326157898,160.71280340562254,-1.7315936665607758,3.0000000000002043,0.1634231017116688,-54.927579916418594,-16.192262913838682,-63.21733701220912
 6.745500443993775,13.906620085358105,4.353256439635982,160.62453426987557,-1.7152397197004738,3.000000000000041,0.1697143640895319,-55.27219757313441,-16.657055515738538,-62.44990289848074
 6.750965908169326,13.915416536884042,4.350147238950711,160.53349572968412,-1.6988433271738201,2.9999999999999187,0.1762717394334827,-55.61351528019272,-17.13553217094548,-61.67810737526696
 6.756445386606009,13.924145656435256,4.347045736068745,160.43960195065236,-1.6824048918637737,2.9999999999997975,0.18311064785217532,-55.951479139570885,-17.628385888777213,-60.902058699265545
 6.761938741846081,13.932806467508977,4.34395200753566,160.3427629646562,-1.665924826143557,2.9999999999998788,0.19024756353895592,-56.286035782857695,-18.13634894628229,-60.12186465855036
 6.76744583312982,13.941397993602427,4.340866129897035,160.2428844354553,-1.649403552292342,2.999999999999919,0.19770009963839386,-56.6171323796809,-18.660195689581304,-59.33763253322324
 6.772966516250862,13.94991925821284,4.337788179698444,160.1398674080765,-1.632841502929216,2.9999999999999196,0.2054871019843339,-56.94471664604967,-19.20074558248732,-58.54946905390227
 6.778500643405164,13.958369284837442,4.334718233485466,160.03360804056558,-1.6162391214663092,3.0000000000000804,0.21362875088678523,-57.26873685261084,-19.758866488009556,-57.757480356860626
 6.78404806303336,13.966747096973458,4.33165636780368,159.9239973167791,-1.5995968625817196,3.0000000000002003,0.2221466738192407,-57.589141832817646,-20.335478260610625,-56.961771936406905
 6.789608619656238,13.975051718118115,4.328602659198658,159.81092073845767,-1.5829151927130878,2.99999999999984,0.2310640664528903,-57.905880991009475,-20.931556565199628,-56.16244859384926
 6.795182153703083,13.98328217176864,4.325557184215983,159.69425799528807,-1.5661945905725532,2.9999999999999205,0.24040582812220435,-58.21890431040148,-21.54813713466759,-55.35961438284614
 6.80076850133265,13.991437481422263,4.322520019401227,159.57388261048425,-1.5494355476838513,3.000000000000159,0.2501987088907243,-58.52816236098283,-22.186320275583803,-54.55337255108595
 6.806367494246488,13.999516670576208,4.31949124129997,159.4496615604771,-1.5326385689423367,2.9999999999999605,0.2604714719110269,-58.83360630732234,-22.84727584698448,-53.74382547741008
 6.811978959494425,14.007518762727702,4.316470926457789,159.32145486605174,-1.5158041731985263,2.999999999999842,0.27125507163409024,-59.135187916280024,-23.5322486498955,-52.931074604824445
 6.81760271927195,14.015442781373977,4.31345915142026,159.1891151526197,-1.4989328938659514,2.999999999999842,0.28258285027227786,-59.432859564623826,-24.242564287744454,-52.115220368348275
 6.823238590709314,14.023287750012258,4.310455992732962,159.05248717698197,-1.4820252795538587,3.000000000000197,0.2944907543906247,-59.726574246549724,-24.97963557747069,-51.29636211757548
 6.828886385652177,14.03105269213977,4.307461526941469,158.91140731749297,-1.4650818947252713,3.0000000000000395,0.3070175740243645,-60.016285581104604,-25.74496950362488,-50.47459803351444
 6.834545910433652,14.038736631253741,4.30447583059136,158.76570302458887,-1.448103320380844,3.000000000000039,0.32020520705601946,-60.3019478195103,-26.54017486856996,-49.65002503913008
 6.840216965637666,14.046338590851398,4.301498980228212,158.61519222778506,-1.4310901547688037,3.000000000000039,0.33409895130025824,-60.583515852387855,-27.366970597096604,-48.82273870309446
 6.845899345853575,14.05385759442997,4.298531052397602,158.45968269549473,-1.4140430141210756,2.9999999999998828,0.34874782760810147,-60.86094521688084,-28.22719485922922,-47.99283313613341
 6.851592839422097,14.061292665486683,4.295572123645107,158.29897134310627,-1.396962533415509,3.000000000000117,0.3642049391738927,-61.13419210367657,-29.122815021796143,-47.16040087920623
 6.857297228172661,14.068642827518765,4.292622270516305,158.1328434847112,-1.379849367163818,2.999999999999883,0.38052786999611593,-61.403213363923996,-30.055938610117398,-46.32553278324861
 6.863012287152388,14.075907104023443,4.289681569556771,157.9610720228633,-1.362704190224637,2.9999999999998446,0.3977791266146557,-61.66796651604755,-31.028825255288456,-45.4883178790199
 6.868737784347086,14.083084518497945,4.286750097312083,157.7834165709094,-1.345527698640543,3.0000000000001164,0.41602663127803047,-61.9284097524554,-32.04389988235199,-44.648843236879785
 6.874473480394737,14.090174094439494,4.28382793032782,157.59962250100287,-1.3283206104975904,2.999999999999845,0.4353442701428008,-62.18450194614137,-33.103767158894534,-43.80719381516625
 6.880219128292203,14.09717485534532,4.280915145149556,157.40941991082818,-1.3110836668051946,2.9999999999998455,0.4558125050909715,-62.436202657179344,-34.21122739014536,-42.963452296462194
 6.885974473096053,14.104085824712655,4.27801181832287,157.21252250103495,-1.2938176323936441,3.0000000000000386,0.47751905733810107,-62.68347213910925,-35.36929405140252,-42.117698910495
 6.8917392516187395,14.110906026038718,4.275118026393339,157.00862635432486,-1.2765232968255857,2.999999999999846,0.5005596710383127,-62.92627134521344,-36.58121303234695,-41.270011242500054
 6.897513192121664,14.11763448282074,4.2722338459065385,156.79740860675125,-1.2592014753168117,2.9999999999998845,0.525038969191163,-63.16456193468268,-37.85048394877073,-40.420464026154036
 6.903296014007049,14.124270218555951,4.269359353408048,156.5785259997999,-1.2418530096606584,2.999999999999923,0.551071412606976,-63.398306278670525,-39.18088361132957,-39.56912891930427
